# tools/reflection/global_ucas.py 1.0.0 -- script object map of MISERY/Content/Paks/global.ucas
# 34912 entries, container order. NOT globally ascending by full name: case-insensitive check finds exactly 2 inversions (rows 0 and 17455), both at the seam of two 17456-row ascending runs; see script_objects_order in global-ucas.json.
# global_index / outer_index / cdo_class_index are the three FPackageObjectIndex fields of FScriptObjectEntry, hex, as stored.
# ffffffffffffffff is FPackageObjectIndex::Invalid (AsyncLoading2.h:61).
# role is this tool's vocabulary, NOT a UE type: see role_definitions in global-ucas.json. The container carries no type tag.
# path is reconstructed by walking OuterIndex and was confirmed for every row by recomputing FromScriptPath and matching global_index.
# sha256 of the body below, without this header: f07a624956561fc17825b045c7be0cb98fbd9705f147ba4a4341b0ae77c9029c
global_index	outer_index	cdo_class_index	name_number	role	path
6d43bc19c061bded	675853da7e7e4f75	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEditor/AssetDefinition_GeometryCollection
579910e600729182	675853da7e7e4f75	589784daa48b6b67	0	class_default_object	/Script/GeometryCollectionEditor/Default__ActorFactoryGeometryCollection
7389dac95bc9f21c	675853da7e7e4f75	6d43bc19c061bded	0	class_default_object	/Script/GeometryCollectionEditor/Default__AssetDefinition_GeometryCollection
71c7888b8a878e26	675853da7e7e4f75	5442758e8ac696fc	0	class_default_object	/Script/GeometryCollectionEditor/Default__GeometryCollectionCacheFactory
401a998479e28468	675853da7e7e4f75	5341ab85cc46a8aa	0	class_default_object	/Script/GeometryCollectionEditor/Default__GeometryCollectionFactory
51b17ebff4d958e8	675853da7e7e4f75	51c98f3805a6fdcb	0	class_default_object	/Script/GeometryCollectionEditor/Default__GeometryCollectionThumbnailRenderer
5442758e8ac696fc	675853da7e7e4f75	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEditor/GeometryCollectionCacheFactory
5341ab85cc46a8aa	675853da7e7e4f75	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEditor/GeometryCollectionFactory
51c98f3805a6fdcb	675853da7e7e4f75	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEditor/GeometryCollectionThumbnailRenderer
6e2841c3edf9d61a	ffffffffffffffff	ffffffffffffffff	0	package	/Script/GeometryCollectionEngine
4248099b9f937daf	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosBreakingEventData
63503aa330221697	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosBreakingEventRequestSettings
64fa15d7e8404d21	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosCollisionEventData
61585468743f3921	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosCollisionEventRequestSettings
60176619a3f99a49	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener
7c7998337d1fcc37	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/AddChaosSolverActor
6a282dae74edd843	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/AddGeometryCollectionActor
62c587700863d00b	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/IsEventListening
6a45c2f434c617ff	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/RemoveChaosSolverActor
7ccf8a7c1237fedc	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/RemoveGeometryCollectionActor
5a1028253a7e0c0a	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetBreakingEventEnabled
56bc63f646ee5c24	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetBreakingEventRequestSettings
4afc0fe22579da4b	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetCollisionEventEnabled
40b5168f419d9c53	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetCollisionEventRequestSettings
6b560a083384a9e2	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetRemovalEventEnabled
64b588311338b1ce	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetRemovalEventRequestSettings
71ef799ae66ac737	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetTrailingEventEnabled
62fe7a0ef4f0bda8	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SetTrailingEventRequestSettings
783639912f01d365	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SortBreakingEvents
53445fb130743088	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SortCollisionEvents
4ee0967f54403d42	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SortRemovalEvents
6f24d3073cf444a9	60176619a3f99a49	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/ChaosDestructionListener/SortTrailingEvents
576e23e97113a3db	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosRemovalEventData
423ed8a93b857715	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosRemovalEventRequestSettings
77a19890479e0737	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosTrailingEventData
5491238265857366	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ChaosTrailingEventRequestSettings
4a8342a5974169c0	6e2841c3edf9d61a	60176619a3f99a49	0	class_default_object	/Script/GeometryCollectionEngine/Default__ChaosDestructionListener
44f40614c2676ca1	6e2841c3edf9d61a	592e287517be373b	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollection
5ac2604d7f279369	6e2841c3edf9d61a	561fb30e9ed30306	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionActor
41b730da86390bbd	5ac2604d7f279369	561fb30e9ed30306	0	cdo_subobject	/Script/GeometryCollectionEngine/Default__GeometryCollectionActor/GeometryCollectionComponent0
67ec0bfdff4a0c09	6e2841c3edf9d61a	48e6f56fe6ab89ed	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionBlueprintLibrary
764a0aa32bb4f5f0	6e2841c3edf9d61a	63771deb1e4114ac	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionCache
5e7b7a9c4b5cbfda	6e2841c3edf9d61a	4badfb4a79b958f9	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionComponent
579a76d20fcccea6	6e2841c3edf9d61a	5f54fbed38a1d9ec	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionDebugDrawActor
5037a8b4cb7bceba	6e2841c3edf9d61a	5919b40f06d062cc	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionDebugDrawComponent
56c5ffab089e81da	6e2841c3edf9d61a	46b71e4fe2fd8b51	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionExternalRenderInterface
4f677039e9846bfd	6e2841c3edf9d61a	61467c5fdc096698	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolActor
772601745ea296be	4f677039e9846bfd	61467c5fdc096698	0	cdo_subobject	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolActor/ISMPoolComp
41deb6a9d92d22d9	4f677039e9846bfd	61467c5fdc096698	0	cdo_subobject	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolActor/ISMPoolDebug
43a05cb3c4b02ebb	6e2841c3edf9d61a	67dbac55cdd0a584	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolComponent
7849cfce2e6f661d	6e2841c3edf9d61a	79e0152c2e093b5d	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolDebugDrawComponent
67e1f51702642ab2	6e2841c3edf9d61a	6a014ccf83872fdf	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolRenderer
71e37b233f93a1f8	6e2841c3edf9d61a	7469a9a579bf92cb	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionISMPoolSubSystem
417750c4755b3648	6e2841c3edf9d61a	516f3f254512ca50	0	class_default_object	/Script/GeometryCollectionEngine/Default__GeometryCollectionRenderLevelSetActor
756c28ee93ca89c7	417750c4755b3648	516f3f254512ca50	0	cdo_subobject	/Script/GeometryCollectionEngine/Default__GeometryCollectionRenderLevelSetActor/PostProcessComponent0
5785644607e033d7	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/EChaosBreakingSortMethod
7e77e77c2e89d772	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/EChaosCollisionSortMethod
586c340d640fac9c	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/EChaosRemovalSortMethod
552ea9e576671479	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/EChaosTrailingSortMethod
531d1c0ae567745d	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ECollectionAttributeEnum
52eb43b8b7ad8494	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/ECollectionGroupEnum
782e658949481c4e	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/EGeometryCollectionDebugDrawActorHideGeometry
6e02f68136201596	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeomComponentCacheParameters
592e287517be373b	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollection
5f1f631560a458e9	592e287517be373b	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollection/SetConvertVertexColorsToSRGB
5062727b5d980267	592e287517be373b	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollection/SetEnableNanite
561fb30e9ed30306	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionActor
7752c86b032ad8b6	561fb30e9ed30306	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionActor/RaycastSingle
4a139fd53a9d962f	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionAutoInstanceMesh
48e6f56fe6ab89ed	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionBlueprintLibrary
562c1e1eea6c268d	48e6f56fe6ab89ed	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionBlueprintLibrary/SetISMPoolCustomInstanceData
63771deb1e4114ac	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionCache
5c74707e90b9b5ac	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionCollisionParticleData
5deace71088cd5e8	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionCollisionTypeData
4badfb4a79b958f9	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent
7bd5da59a7409366	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyAngularVelocity
71af2e984fa1a54e	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyAssetDefaults
595334291c35008b	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyBreakingAngularVelocity
7618440574a559f5	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyBreakingLinearVelocity
5d8ec02ad19eadf4	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyExternalStrain
78eda824f17bdc73	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyInternalStrain
45818892c6272e08	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyKinematicField
4ad5d07016a8d191	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyLinearVelocity
4087e9ba6bea3d31	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ApplyPhysicsField
6ceb2e673404e0b9	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/CrumbleActiveClusters
5f2f66c201b0ac38	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/CrumbleCluster
5292751c6832aad6	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/EnableRootProxyForCustomRenderer
69f5cc4d093c73af	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetDamageThreshold
67c959df9656aa05	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetDebugInfo
4391660b9abc6d20	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetInitialLevel
6400eb690ddcf42b	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetInitialLocalRestTransforms
6601941f99d92674	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetLocalBounds
51be8cba5bd09a63	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetMassAndExtents
44271258bd21bf16	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetRootCurrentTransform
5efb35cc05d3194d	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetRootIndex
6a38d6c30b9a3454	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetRootInitialTransform
6420d5cece1bcb9a	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/GetUseStaticMeshCollisionForTraces
7fd68c8bf8ca317a	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/IsRootBroken
66c64f6a790f3699	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/NotifyGeometryCollectionPhysicsLoadingStateChange__DelegateSignature
7b0daa2925757dff	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/NotifyGeometryCollectionPhysicsStateChange__DelegateSignature
5faab41a7e1a58c4	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/OnRep_RepData
476088c3b5c294dc	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/OnRep_RepDynamicData
6b17853930c18c84	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/OnRep_RepStateData
4e292c0889c15201	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/ReceivePhysicsCollision
65d5d15ad7e90657	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/RemoveAllAnchors
5ccadd55669ed238	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetAbandonedParticleCollisionProfileName
7de6e0a6d29c8530	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetAnchoredByBox
7dd297202d84b605	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetAnchoredByIndex
58a9bd332436ced3	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetAnchoredByTransformedBox
7d15a0ba8c644ed9	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetDamageModel
4711c6eb9725ee53	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetDamagePropagationData
74800304ee989ebf	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetDamageThreshold
711a8101ba5ca8bc	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetDensityFromPhysicsMaterial
72a51604855df695	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetEnableDamageFromCollision
52314c1cd23eb69f	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetGravityGroupIndex
4eeed2659ad7fb1a	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetLocalRestTransforms
581c699f45e1124a	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyBreaks
48b692e9af5fbbea	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyCrumblings
5c789fd8dd8d42bc	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyGlobalBreaks
41541e6c66a558dd	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyGlobalCollision
6cd9b5e6631bbbe4	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyGlobalCrumblings
4eec3ec2c8a7cc75	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyGlobalRemovals
5c6af09366efa9e8	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetNotifyRemovals
40c10fbdce36f790	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetOneWayInteractionLevel
76eac94e6c0ce77f	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetPerLevelCollisionProfileNames
7968ed6bf1ebda0a	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetPerParticleCollisionProfileName
60d1d855ec6fc1ab	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetRestCollection
7ce85253447d928c	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetUseMaterialDamageModifiers
72e4d0885cac5258	4badfb4a79b958f9	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionComponent/SetUseStaticMeshCollisionForTraces
5f016f120886795c	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionDamagePropagationData
5f54fbed38a1d9ec	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionDebugDrawActor
7c63e080b0e11bc4	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionDebugDrawActorSelectedRigidBody
5919b40f06d062cc	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionDebugDrawComponent
41fb0e5862605220	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionDebugDrawWarningMessage
5bd5d1b1bcd15d60	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionEmbeddedExemplar
46b71e4fe2fd8b51	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionExternalRenderInterface
61467c5fdc096698	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionISMPoolActor
67dbac55cdd0a584	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionISMPoolComponent
79e0152c2e093b5d	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionISMPoolDebugDrawComponent
6a014ccf83872fdf	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionISMPoolRenderer
7469a9a579bf92cb	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionISMPoolSubSystem
50f0dbc8e3fb0477	7469a9a579bf92cb	ffffffffffffffff	0	member_of_class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionISMPoolSubSystem/OnActorEndPlay
435e071235c173b5	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionLevelSetData
75b0bbe9d6f3109c	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionProxyMeshData
516f3f254512ca50	6e2841c3edf9d61a	ffffffffffffffff	0	class_with_cdo	/Script/GeometryCollectionEngine/GeometryCollectionRenderLevelSetActor
614f3a2e9b9d7cf3	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionRenderResourceSizeInfo
5b80886d32e0617b	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionRepData
6d0e18f533d8a0b5	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionRepDynamicData
7c95b4dab1a871f7	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionRepStateData
7f30e1846bc3e672	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionSizeSpecificData
6fd1d01c37c5decf	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/GeometryCollectionSource
50636a8c8afe6311	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosBreakEvent__DelegateSignature
70c6d02048d2e8e4	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosBreakingEvents__DelegateSignature
47f2221051510b52	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosCollisionEvents__DelegateSignature
570c8b7d9b229f52	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosCrumblingEvent__DelegateSignature
449625e33138b1b3	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosRemovalEvent__DelegateSignature
447e2f1811ca7846	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosRemovalEvents__DelegateSignature
54823c7886760cdc	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnChaosTrailingEvents__DelegateSignature
70a6d47065dc792e	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnGeometryCollectionFullyDecayedEvent__DelegateSignature
55e0731360f20a35	6e2841c3edf9d61a	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionEngine/OnGeometryCollectionRootMovedEvent__DelegateSignature
5a0852b987ed4613	ffffffffffffffff	ffffffffffffffff	0	package	/Script/GeometryCollectionNodes
488da579621d3495	5a0852b987ed4613	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionNodes/AbsDataflowNode
4923471b18d4c3a9	5a0852b987ed4613	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionNodes/AddCustomCollectionAttributeDataflowNode
6a6e097da72700a6	5a0852b987ed4613	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionNodes/AddDataflowNode
4354df53f9ffe84e	5a0852b987ed4613	ffffffffffffffff	0	package_member_unclassified	/Script/GeometryCollectionNodes/AddMaterialToCollectionDataflowNode
